DATE	ID	Description
17/08/2020	9317	טכנא י.מפ רק ל בד.יש לו ר ושם חיו בי עלינו.
18/08/2020	5958	"מגיע לה זיכו י ע""ס 182 ש""ח. החז ר תיקון מיקרוגל שהתקלקל פעמיים ב"
20/08/2020	9319	"מכיר את אבא ז""ל    "
21/08/2020	6186	לקוח טוב ! יש לו ר ושם ט וב ע לינ ו.
23/08/2020	2409	אמר שבעב ודה שלו י ש הרב ה טכ נאי ם
23/08/2020	9291	חברה של רוט תמר ה פיידנ טית והנ ודניקית
24/08/2020	2325	עובד בפל דמן מכיר את מכ לוף מוי אל
25/08/2020	9321	החלי פה צ ינור לשוא ב אבק   
26/08/2020	2231	החזי רה מ יקסר לאחר תיקו ן בט ענה שמרעיש.נבדק נמצא תקין.
30/08/2020	9322	בודק ת בח ברה. מכירה את ט לי מ מקו רות.ראה הערה בכרטיס תיקון.
30/08/2020	9325	"בודק מחי רים בחברה ,גר ב רחוב ות. "
31/08/2020	9322	"לאחר שהצ ענו להחלי ף מנו ע במ סגר ת אחריות,פנתה לחברה."
03/09/2020	9327	יש ל ו רו שם ט וב על ינו.   
03/09/2020	9329	"לענו ת בא דיבו ת,חשב שהתל וצצנ ו א יתו."
03/09/2020	9330	גרעי ן תו רני לוד    
06/09/2020	9208	עיכב נו ל ה מי יבש ש יער ד ייסו ן ה מון זמן ללא תיקון
06/09/2020	9331	מלך הכפת ורים מרמל ה   
07/09/2020	6743	לא א ישרו תיק ון מ. בשר ו לקחו חז רה
08/09/2020	7207	גרעי ן תו רני לוד    
08/09/2020	9333	"הבן של מ אושר ז""ל מביה"" כנס ברמ לה"
09/09/2020	7650	"כעס על ה צע""מ יקרה ואמר ""את ה ל א ישר"",צעק וקילל."
09/09/2020	9334	מביא מכש ירים לאחר שפיר קו א ותם 
10/09/2020	8092	רכשו תנו ר נו מנדה    
13/09/2020	5597	לקוח טוב ! לה יות א דיב!   
13/09/2020	7364	לקוח טוב ! לה יות א דיבים .  
13/09/2020	9336	להיו ת אד יבים ! אמר ה שאמ רו ל ה ש יש 10 שנים אחריות על המנוע
13/09/2020	9341	גרעי ן תו רני     
14/09/2020	9342	"רצה לקנו ת ג"" ש ונב הל מה מחיר  "
17/09/2020	9338	לקוח טוב ! יש לו ר ושם ח יובי על ינו.
21/09/2020	9340	"ג.תו רני. לקוח ות טו בים,ה תאכז בה שמגהץ הוציא ליכלוך לאחר זמן קצר"
22/09/2020	9344	יש ל הם ר ושם חיובי עלינ ו  
23/09/2020	9306	יתכן שבו דק ו משווה מחיר ים.ש ואל שאלות.
24/09/2020	9350	לא ל קבל מהם מכשיר ים בד קו מ חיר בחברה והתלוננו
24/09/2020	9354	יש ל ו רו שם ח יובי עלינו   
24/09/2020	9356	יש ל ו רו שם ח יובי עלינו   
25/09/2020	9355	מנסה לפר ק לב ד.מצפ ה למח יר נ מוך .מכיר את ר' חיים אילוז שיחי'
25/09/2020	9357	הגיע עם כרטי ס של מכונת כבי סה 
29/09/2020	9358	שואל שאל ות.מ ה נעש ה.רקע טכנ י. 
01/10/2020	9361	"שואל ים ה מון שאלות ,הרבה ספק ות, מפצירים להנחה."
01/10/2020	9362	רצו לתקן מיק סר בש נת אח ריות בת שלום
11/10/2020	1901	גרעי ן תו רני     
11/10/2020	5188	"גרעי ן תו רני, שאלה עלות תיקו ן מ יחם או חדש.לא תיקנה ולא קנתה."
12/10/2020	9363	"רוכש ת תמ יד מ יכל מ ים לק יוסק מק רר בקו.מק""ט:4397710400"
15/10/2020	9247	יתכן שבו דקת מחירי ם בחב רה  
16/10/2020	8993	יש ל ו רו שם ח יובי עלינו   
18/10/2020	9365	חרדי ספר די     
22/10/2020	9374	"מכיר אות י מ ""שבת אחים"" ברמ לה ג.תורני"
25/10/2020	9376	טכנא י קי רבי     
26/10/2020	8109	גיס של ה רב מ רדכי כהן   
29/10/2020	9382	הרב שחור גרע ין תו רני ר מלה  
01/11/2020	7848	"בעל תשוב ה,הת לבט ל תקן מ יקרו גל. תוקן במחיר מופחת ללא אחריות."
01/11/2020	9377	יש ל הם ר ושם חיובי עלינ ו  
01/11/2020	9378	יש ל הם ר ושם חיובי עלינ ו  
03/11/2020	9384	"מכיר אות י מי ד רמב ""ם.מפ רק ל בד. תיקון נראה לו יקר."
11/11/2020	9381	חבדנ יקים      
12/11/2020	9386	שואל הרב ה שא לות.מ ה נעש ה הא ם ה וחלף חלק? מה עשיתם?
16/11/2020	9394	"לא ה יתה מוכנ ה לשל ם עלו ת בד יקה ,כעסה ויצאה.משנה זהירות!"
18/11/2020	9391	יש ל ו רו שם ח יובי עלינו   
19/11/2020	9397	"ממשפ חת ע בדי. רכשו מיחם 40 כוס ות גו""ח גלוי."
22/11/2020	7047	לקוח ות ט ובים ! יש להם ר ושם חיו בי עלינו.
23/11/2020	8264	יש ל ה רו שם ח יובי עלינו   
23/11/2020	9393	יש ל ה רו שם ח יובי עלינו   
25/11/2020	3730	"יצא מאוכ זב ל אחר ת יקון דלת תנו ר בהפרש של4 חודשים מהח' גו""ח"
25/11/2020	9399	לקוח ה טו בה מ אד!    
26/11/2020	1099	אתי התימ ני'י ה ממע ון וי צו.  
29/11/2020	9405	הזמי נה ח ומר ניקוי קפה ולא לקח ה.בודקת במקומות אחרים
02/12/2020	9412	שאל אם א נחנו מחזי רים א ת הח לק המוחלף.
03/12/2020	9404	גרעי ן תו רני     
03/12/2020	9413	"הזמי נו ת .תנו ר,התל בטו א ם לת קן. רצו לשלם ביקור רק 100 ש""ח"
07/12/2020	3938	חבר של י עקב רביבו אבא של ר אש העיר
07/12/2020	9398	מאד אדיב ! חש וב לת ת שיר ות א דיב !
07/12/2020	9415	מהמש פחה של נ חמה א רבוב המחו תנת 
07/12/2020	9416	"חבדנ יק.ב ן של פינס קי כפ ""ח  "
08/12/2020	9410	יש ל הם ר ושם מאד ח יובי עלינ ו 
16/12/2020	8476	רמלא ית.ה יתה בגן ש ל אמא שתח י'. 
16/12/2020	9422	גרעי ן תו רני     
20/12/2020	4411	יש ל ו רו שם ח יובי עלינו .  
20/12/2020	9424	"מצפה למח ירי ריצפה .90 ש ""ה ב דיק ה נראה לה יקר."
21/12/2020	3947	רכש מיחם 50 כוסות ח/ק 3839  
24/12/2020	9427	גרעי ן תו רני.     
31/12/2020	2299	תימנ י מכ יר מ רמלה    
04/01/2021	1596	התעצ בן כ שדרש נו על ות בד יקה ולק ח את המכשיר בכעס
06/01/2021	9428	יש ל ו רו שם ח יובי עלינו   
08/01/2021	9435	לא כ דאי להתע סק אי תו.כע ס שש ילם בדיקה ללא תיקון.
08/01/2021	9436	חבדנ יקים      
13/01/2021	7615	אבא שלו הביא מג'י מיקס. נבהל ממ חיר בדיקה ולקח חזרה.
13/01/2021	9439	"להימ נע מ להתע סק אי תו.לא איש ר.ה גיע לאחר הרבה זמן,דיבר לא יפה"
14/01/2021	9434	חבדנ יקים      
17/01/2021	5301	עובד לשע בר ב אסתר אוניב רסל.  
17/01/2021	7427	גרעי ן תו רני לוד ל קוחות טוב ים. 
18/01/2021	2441	לקוח טוב ! יש לו ר ושם ח יובי על ינו.
22/01/2021	8124	"החלפ ת צי נור חדש 3 00 ש"" ח.  "
24/01/2021	9443	קיבל המל צה ע לינו. תיקן מיקר וגל מאד זול במחיר גבולי.
25/01/2021	5764	יתכן שיש להם מקום נוסף שמק בלי ם שירות דומה.
25/01/2021	9445	לקוח טוב ! או הב או תנו.   
25/01/2021	9446	יצא מאוכ זב ש לא קי בלנו מכשי ר ב אחריות עם דף הזמנה באינטרנט
27/01/2021	6474	גרעי ן תו רני. יש לו רושם חיו בי עלינו.ידע טכני מפרק לבד
28/01/2021	2508	יש ל ו רו שם ח יובי עלינו   
31/01/2021	5062	הדתי 'ה ש עובד ת בוי קטורי   
31/01/2021	9451	"טכנא י מו צרים לבני ם,לקח מגה ץ ל לא תיקון.ביקש שנרכיב חזרה."
04/02/2021	6900	לקוח ות ט ובים .    
04/02/2021	9454	יתכן שבו דקים מחיר ים במ קום אחר 
07/02/2021	6071	"פקיד ה בב נק פ ועלים ,מתוו כחת המו ן.לקחה מגהץ ללא תיקון."
10/02/2021	9458	"הגיע ה עם מיק סר לא חר שק יבלה הצ ע""מ במעבדה במודיעין"
14/02/2021	9392	הגב' הוצ יאה לנו א ת המי ץ על מכ שיר שלא תוקן.לקחו ללא תיקון.
15/02/2021	8834	גרעי ן תו רני. ניסתה מעבד ה אח רת וחזרה אלינו בשל האיכות והמקצועית
15/02/2021	9456	דתי. ידע טכני .מפרק לבד. יש ל ו ר ושם חיובי עלינו.
16/02/2021	9461	יש ל ה רו שם ח יובי עלינו .  
17/02/2021	9463	נראה לי שאינ ם יהו דים.   
19/02/2021	4216	"יש ל ה רו שם ח יובי עלינו ,חוש בת שהתיקון יקר מדי."
19/02/2021	9465	"חבר של ש לום יעקב השכן, מצפה למ חיר נמוך,מפציר להנחה."
21/02/2021	2544	לקוח טוב !     
22/02/2021	4079	יש ל ו רו שם ח יובי עלינו   
24/02/2021	4200	לקוח טוב ! לת ת שיר ות אד יב.  
01/03/2021	9163	"הגיע ו לק חת מ כשיר שלא ת וקן, וזר קו אותו לפח."
01/03/2021	9473	"הביא ה מי קסר חדש ב אחריו ת,מל אה טענות,פוחדת משריטות,זהירות!"
04/03/2021	7033	לקוח ה טו בה!     
04/03/2021	9191	התלו ננה בטלפ ון מד וע אנ ו תי קננ ו ולא העברנו את המיקסר לחברה
04/03/2021	9476	"לאחר שאי שר ת יקון, כשהגי ע לק חת דיבר לא יפה על עלות הבדיקה."
04/03/2021	9478	רצה להעב יר מ כשיר לחברה מעב ר ל אחריות ומשנדרש לשלם כעס
08/03/2021	3187	צעקה והת לוננ ה שהמ גהץ ה תקלק ל ל אחר 7 חודשים.בסוף רק תקע.י
11/03/2021	9252	לקוח ה טו בה!     
11/03/2021	9469	לקוח ה טו בה!     
12/03/2021	8505	לקוח ות ט ובים ! רכש ו מיח ם 60 כו סות ח/ק:4192
17/03/2021	2228	ביקש ה רש ת בש ר ויצ אה מא וכזב ת מ זה שלא מצאנו לה במשך שבוע
17/03/2021	9485	גרעי ן תו רני רמלה    
18/03/2021	9486	הגיע עם וו ל ישה ת קוע.נ בהל מהב דיקה.שיחררנו ללא עלות
24/03/2021	8829	הבעל שוא ל מה נעשה ? מה הוחל ף? 
24/03/2021	9489	בא ל העבי ר מי קרו ל תיקון בבר ימא ג.שוכנע ותיקן אצלינו.לקוח י. שרעבי
11/04/2021	9490	גרעי ן תו רני     
18/04/2021	1575	"לאחר שאי שר א ת התי קון,ה תלונ ן ש יקר מדי.לוודא הבנה וזהירות!"
18/04/2021	9498	"חבדנ יק,ק צת ת והה ו תמים מצפה למ חיר נמוך"
19/04/2021	6633	"הביא קיי מיקס ,שאל כמה ב ערך. עני נו שלא יודעים ולא השאיר לבדיקה."
22/04/2021	9466	עיכב נו ל ו מי קסר ה מון ז מן.מ כיר את בן נון.לתת שירות אדיב וזריז
25/04/2021	9293	"הגיע ו לא חר 9 חודש ים מה תיקו ן ב טענת ""קורונה"".כשנדרשו לשלםהלכ"
28/04/2021	9502	לקוח ות ט ובים !    
29/04/2021	7150	לתת יחס אדיב ! הגי ע אלי נו ל אחר שהתאכזב מיחס במעבדה אחרת.
06/05/2021	1747	עובד עם טלי במקור ות   
06/05/2021	9506	"לאחר שאי שתו אישרה ,התקש ר וה פצי ר להנחה וקיבל."
09/05/2021	8849	מנסה לפר ק ול תקן ל בד   
09/05/2021	9420	המור ה לנ היגה לקוח ה טוב ה.  
19/05/2021	3420	"לשים לב אם ל וקחים ע""ח לווד א ש ירד מהמחיר"
24/05/2021	9518	רצתה לרכ וש ס וללה V-8 ו משהת עכב נו בתשובה התחרטה וויתרה
27/05/2021	9371	השאי ר תנ ור ל אחר ת יקון. לא ה גיע לקחת לאחר 9 חודשים נזרק לפח.
27/05/2021	9517	"דתי, שאל מה ב דיוק הי'ה התיק ון ומה עשינו."
30/05/2021	3692	מתלו ננת על ה רבה ת יקוני ם במ גהץ .
30/05/2021	6605	האיש ה מע ריכה אותנ ו! לא חר ת יקו ן בעלה שאל מה היתה התקלה
31/05/2021	9523	הבת של ה שכנה גב' בן לו לו ה מבו גרת
01/06/2021	9522	לקוח ה טו בה!     
03/06/2021	8625	גרעי ן תו רני. לקוח טוב! יש ל ו ר ושם טוב עלינו.
09/06/2021	9524	חתן של ה רב ד וד תע יזי   
14/06/2021	9526	כנרא ה אי נו י הודי    
20/06/2021	9528	לקוח ה טו בה! רכשה מגיני תחת ית למגהץ.
20/06/2021	9529	הלקו חה ע ם הא טם דל ת אלק טרול וקס .יש לה רושם חיובי עלינו
23/06/2021	4455	"לקוח טוב ,אוה ב להת בדח.   "
27/06/2021	8931	"הבעל שאל מה נעשה, כמה ע לה,מ בקש לראות חלקים.האישה בסדר"
29/06/2021	9531	חבדנ יק מ נחל' ה    
30/06/2021	4640	"רכש מגהץ טפל SV-6 038 ב -440 ש"" ח ח/ק קופה 4495"
30/06/2021	5439	עורך דין דתי עם ר קע טכ ני  
30/06/2021	9534	גרעי ן תו רני. עורך דין.א דיב אבל שאל למה התיקון יקר?
02/07/2021	9535	חרדי מהש כונה החדש ה באח יסמך  
02/07/2021	9536	חתן של מ רגלי ות    
04/07/2021	4630	בית מרקח ת סנ יטס ב עיר   
06/07/2021	9537	"זהיר ות! התקש ר לשא ול על ות ת יקו ן מיקסר עניתי לא יודע,כעס וניתק."
11/07/2021	9541	רכשה חומ ר ני קוי ל מ.קפה דלו נג' י ובישה הסבר.הפנתי אותה לשירות
14/07/2021	9545	התקש רה ל שאול על נ יקוי אבני ת.ש מעה עלות בדיקה וניתקה.
14/07/2021	9546	גרעי ן תו רני     
16/07/2021	5712	"לווד א שה בין פרוצד ורה.ב דיקה ע"" ח וכו'.מצפה למחירי ריצפה"
28/07/2021	3505	לקוח ות ט ובים .יש ל הם רו שם ח יוב י עלינו.
28/07/2021	9496	"שואל ים ה רבה. אישרו תיקו ן לא חר זמן רב,לקחו לאחר זמן.לוודא אישור"
29/07/2021	9549	הגב' מצפ ה למ חיר נ מוך ו מפצי רה להנחה
02/08/2021	441	יתכן שזה הלק וח שה חזיר רצוע ה ל שואב ודרש החזר ללא קבלה
03/08/2021	2158	"לאחר שאי שרו תיקון ,הכחי שו ו לא רצו להגיע לקחת את השואב."
05/08/2021	9554	אחות של חני הבר    
06/08/2021	9551	חבדנ יק מ השכו נה    
10/08/2021	9555	לאחר שהי תה ב מעבדה אחרת תיק נה אצלנו.קיבלה רושם חיובי
11/08/2021	9556	יצא מרוצ ה.רק שאל מה נע שה? מה הוחלף?
15/08/2021	9559	"ספקנ ית,ח שדני ת ובר רנית. להיו ת א דיב,לשים לב לפרטים.יצאה מרוצה"
17/08/2021	3627	הגיע 3 ח ודשי ם לאח ר האח ריות על תקלה אחרת וטען לתיקון חוזר
18/08/2021	9565	מהנד ס אל קט' מפרק לבד.י תכן שחו שב שאנו המעבדה הראשית
23/08/2021	9570	עובד ת בכ ירה בעירי ת לוד   
25/08/2021	5123	רכש מגהץ טפל SV 6 038 ח /ק ק ופה :4647
29/08/2021	9503	לקוח ה טו בה!     
03/09/2021	9579	גרעי ן תו רני     
06/09/2021	9574	הבן של ה רב ב ן ציו ן אח של ת מר השכנה
06/09/2021	9580	"לאחר שאי שר,כ שבא ל קחת א מר י קר וביקש הנחה."
09/09/2021	3070	יש ל ו רו שם ח יובי עלינו   
10/09/2021	3899	הרב אלאש וילי     
10/09/2021	9576	גרעי ן תו רני     
13/09/2021	9507	חרדי .אח של צ יון מ שה   
13/09/2021	9525	לזרז טיפ ול.ע יכבנו לה ש ואב הרב ה זמן.
13/09/2021	9585	התנה השא רת מ יקסר רק אם יתו קן באותו יום.תוקן ויצא מרוצה
15/09/2021	9560	לזרז טיפ ול ו באדיב ות. ע יכבנ ו ל ה תיקון מיקסר הרבה זמן
04/10/2021	7138	לקוח טוב !     
07/10/2021	9484	עיכב נו ל ו מי קרוגל המון זמן וב סוף לא תיקננו.בעיית מעגל בקרה
08/10/2021	9589	שאלה מה הי'ה התיק ון   
10/10/2021	9596	"הגיע להח ליף ציר ו ו ליש ה במ חיר החלק ושאל למה כ""כ יקר?"
10/10/2021	9597	גרעי ן תו רני     
13/10/2021	6940	עיכב נו ל ו מי קסר ה רבה ז מן  
20/10/2021	122	לקוח טוב ! רכ ש מגה ץ טפל SV6 110 ח/ק:4816
20/10/2021	5134	רכש מכשי ר פנ קייק טפל ח /ק:4 815 
20/10/2021	9602	"שואב לאח ר אח ריות סירבה לשל ם ב דיקה,אמרה שתתלונן"
24/10/2021	9605	"ביקש הוב לה ל מיקרו גל,הצ ענו מחי ר גבוה,הביא ולקח עם מונית."
25/10/2021	8905	יש ל ו רו שם ח יובי עלינו   
25/10/2021	9607	הבן של ס יני מחבוש תימנ י מר מלה 
25/10/2021	9608	התלו ננה לברי מאג ש כביכו ל סי רבנ ו לקבל ממנה מיקרוגל באחריות
26/10/2021	9609	גרעי ן תו רני     
28/10/2021	9563	"הרב יצחק מוז גורשו ילי ש ליט"" א "
29/10/2021	9601	לקוח טוב !     
29/10/2021	9610	גרעי ן תו רני     
29/10/2021	9611	גרעי ן תו רני     
31/10/2021	6845	גרעי ן תו רני. החזיר מיקס ר לת יקו ן חוזר לאחר כשבועיים מהתיקון.
01/11/2021	9615	"הגיע עם מיקס ר מפו רק,נב הל מ עלו ת בדיקה והלך."
04/11/2021	8808	לקוח טוב ! הב ן של ילנה מרמל ה 
07/11/2021	9113	"ב""ה שוכנ ע אצ לינו להניח תפי לין "
07/11/2021	9606	"לרשו ם ול תעד כל פר ט,חסר אמו ן.ה גיע לקחת לאחר הרבה טלפונים"
08/11/2021	4317	"אישר תיק ון מ גהץ,ל א היה מעג ל,ה תחרט,בסוף תיקננו במחיר מופחת"
12/11/2021	3282	לקוח טוב !     
12/11/2021	8182	גרעי ן תו רני. רכש מ יחם 4 0 כו סות ח/ק:4898
15/11/2021	1502	"לאחר שלא רצת ה,התח רטה ו תיקנ ה מ גהץ במחיר יקר מאד יחסית"
16/11/2021	9599	התעכ ב לק חת ל אחר ה רבה ט לפונ ים וכאילו התחרט שתיקן
17/11/2021	6293	לשעב ר מנ הל ח נות ח שמל ב סט ב יי 
25/11/2021	6402	"ידע באלק טרונ יקה,מ פרק ו מנסה לת קן לבד"
28/11/2021	9621	"לא א ישרו תיק ון מג הץ לר וסטא ר,א מרו שיתלוננו ליבואן"
29/11/2021	8121	"הביע חוס ר שב יעות רצון מכך שגב ינו בדיקה והצע""מ היתה גבוהה"
01/12/2021	1917	"למרו ת שע שינו מאמץ לתקן מיכ ל נ וזל,כעסה על שגבינו בדיקה"
01/12/2021	9625	"שואל ת המ ון ה מון ש אלות, מתלו ננת על עלות בדיקה ועל מחיר יקר."
06/12/2021	986	רכש מיקר וגל LG ח/ ק:494 9  
07/12/2021	2128	מכונ ת גי לוח פיליפ ס S-9 31  
08/12/2021	9628	"שואל המו ן שא לות,ח שדן,ב ררן ולא מתלהב לשלם בדיקה"
09/12/2021	8635	חבדנ יק מ צפה להנחה ותשל ומים  
15/12/2021	9632	לקוח ות ט ובים .רושם חיוב י על ינו .
16/12/2021	9635	שואל המו ן שא לות מ ה יכו לה ל היו ת התקלה?כמה יעלה? בערך?
17/12/2021	9584	תיקן שוא ב וח ושב ש מגיע לו ה כל 
24/12/2021	5547	גרעי ן תו רני     
29/12/2021	6874	לקוח טוב ! יש לו ר ושם ח יובי על ינו.
02/01/2022	9639	"התאכ זבה מהצע ""מ גב והה ל החלפ ת ג יר קומפלט והעדיפה תיקון קטן"
02/01/2022	9640	"ג.תו רני. הפצי ר להע רכת מ חיר, הסב רנו שלא ניתן,לא השאיר מיקסר"
14/01/2022	9651	"נשמע קצת קשה ,כעס שלא מ קבלי ם מ כשיר באחריות ביום שישי"
17/01/2022	8150	מביא ים מ כשיר י מסע דה לת יקונ ים 
25/01/2022	9656	"הביא מיק רו ל תיקון ,בסוף לא תיק ן הבן שלו כעס עליו ששילם בדיקה"
26/01/2022	4228	לקוח ה טו בה.י ש לה רושם טוב עלי נו
27/01/2022	9659	"התענ יינה בתי קון מ יקסר, ומש לא קיבלה הערכת מחיר,ניתקה שיחה."
04/02/2022	7301	"אשת שגרי ר יפ ן,התע כבה ה רבה זמן לקחת לאחר תיקון"
06/02/2022	9654	משנה זהי רות! יש ל ו טענ ות נ גדנ ו.
10/02/2022	8998	"לאחר תום אחר יות צ יפתה לתיק ון ללא תשלום.לא תיקנה,לא לקחה"
10/02/2022	9666	"לא ל ענות ! הת קשר,ח שב שא נחנו הש ירות,כעס וניתקנו את השיחה."
10/02/2022	9667	"ערבי ,קנה סלי לים ח שמליי ם לב רז חשמלי תעשייתי והתווכח"
13/02/2022	8387	לקוח ות ט ובים ! רכש ו מיח ם 60 כו סות.
16/02/2022	9670	לא ל ענות !!! הגרוש של מ ירב שתח י'
17/02/2022	9672	אח ש ל רח ל הש כנה.ע ובד ב יטוח לא ומי רמלה
18/02/2022	9665	להיו ת אד יב! הגיע דרך ה מלצו ת ב גוגל
18/02/2022	9669	חבדנ יקית .מור ה של הבנות שלנ ו 
25/02/2022	9675	ג.תו רני. להיו ת אדי ב.הצע תי ל קחת רדיאטור אחר תיקון חשב שבציניות
28/02/2022	9674	חרדי משכ ונת אחיסמ ך   
10/03/2022	4430	בלנד ר גו לד ל יין A TL 38 5  
15/03/2022	460	נרתע מתש לום בדיקה ולקח את המכ שיר
18/03/2022	9685	להיו ת אד יב.ה אישה פלספנ ית.ה בעל נתן בגוגל ביקורת של 4 כוכבים
18/03/2022	9687	לקוח טוב ! נכ ה עם יד תו תבת  
20/03/2022	2290	לקוח ה טו בה!     
20/03/2022	9648	התאכ זבה ששיל מה בד יקה ו לא ה י'ה דוד קיטור להחליף.
24/03/2022	9691	אישת ו בו דקת מחירי ם.רכש אבי זרי ם משומשים לדייסון
28/03/2022	3341	לקוח טוב !     
28/03/2022	5516	לקוח טוב      
13/04/2022	9702	יתכן שנפ גע ש לא הת פנינו לבד וק אביזר פינות לשואב
14/04/2022	4223	"התאכ זב מ הצע"" מ גבו הה למ גהץ, לא תיקן ולקח חזרה מפורק"
14/04/2022	9704	"לקוח ה קצ ת קש ה,דור שת תי קון מהי ר,ותובענית."
28/04/2022	9701	זהיר ות! שילם בכרט יס גנ וב.ה חזי ר את המגהץ מעבר לגדר
08/05/2022	9022	"הביא ה מכ שיר לתיקו ן,פתח ה כר טיס והתחרטה בגלל עלות בדיקה"
08/05/2022	9707	זהיר ות! רצוי לא ל קבל ט ען ש מגז ימים במחיר איים לפרסם בתקשורת
09/05/2022	9708	נבהל ה מה מחיר .יתכן שמצפ ה למ חיר י ריצפה.
11/05/2022	2850	לקוח ה טו בה!     
11/05/2022	4175	בודק מחי רי ח לקים באינט רנט  
11/05/2022	8250	לקוח ה טו בה     
12/05/2022	9181	אתיו פי נ חמד     
12/05/2022	9711	מצפה להנ חות     
12/05/2022	9713	"להיו ת אד יב.ש אל לג בי מב רשת של שואב LG,וניתק את הטלפון"
16/05/2022	9714	גרעי ן תו רני     
24/05/2022	6441	להיו ת אד יב.י תכן ש עלות בדיק ה ק צת מפחידה אותה
24/05/2022	9709	"כתב בגוג ל בי קורת מזלזל ת.מכ יר את אבא ז""ל ואת הרב מדוויל שיחי'"
30/05/2022	9294	חברה של נירה .רכשה מגהץ 811 0 ח /ק:5427 אחריות 6 חודשים
01/06/2022	9721	זהיר ות! השכן הבעי יתי.   
08/06/2022	9727	להיו ת אד יב.י צא מא וכזב מאי הבנ ה של עלות בדיקת תיקון בחברה
19/06/2022	9734	חשוב מאד להי ות אד יבים! רכש ה מ יכל חלב למ.קפה
22/06/2022	7720	ביקש הנח הממח יר הח לפת ב רז מ יחם .גרעין תורני.
27/06/2022	7882	רכש מגהץ ברא ון IS 1012 ח/ק: 551 1
28/06/2022	9737	קיבל עלי נו ה מלצה ממסיכ ייב  
01/07/2022	3435	חבר של י עקב רביבו .רכש מיחם 80 כוסות ח/ק:5520
03/07/2022	8490	להיו ת אד יב! נפגעה וכעס השלא הס מתי לקבל תשלום חלקי של בדיקה
03/07/2022	9738	יש ל הם ר ושם חיובי עלינ ו  
07/07/2022	988	לקוח ה טו בה! כשלקח ה את המיק סר נבהלה מהמחיר לאחר שאישרה
07/07/2022	6086	הבעל מתע קש ל הנחה. רכש מ יחם 60 כוסות.
08/07/2022	8789	אוהב ים א ותנו     
11/07/2022	8348	לקוח טוב ! לה יות א דיב.   
12/07/2022	3469	"הביא סול לה ל דייסו ן.ביק ש שנ רכי ב בלבד.גבינו 90 ש""ח ח/ק:5554"
17/07/2022	4304	גרעי ן תו רני     
17/07/2022	9706	הכהן הצר פתי ברכת כהנים .התע כב המון זמן לקחת מיקסר.
22/07/2022	7735	חבר טוב של ר ב העי ר הרב ביט ון 
25/07/2022	1250	"לתת שירו ת אד יב,זר יז ול שדר מיק צועיות"
27/07/2022	2795	"מאד בררן ,מצפ ה למח ירי ר יצפה ,שו אל המון.גרעין תורני"
29/07/2022	9731	חשוב להי ות א דיבים וזרי זים. נפג ע בשל אי הבנה.
29/07/2022	9745	הגיע ו לת קן מ יקסר והראנ ו לה ם ש אין בעי'ה יצאו מרוצים
05/08/2022	8029	חשמל אי.א יש ט כני.מ אד מע ריך אות נו
08/08/2022	3348	לקוח טוב אוה ב אות נו   
18/08/2022	9752	"זהיר ות! שילם עם כ רטיס גנוב וה כחיש עיסקה,ראה עוד לקוח נקיב רמי"
19/08/2022	9346	דתי. הבעל ים ש ל שוו ארמה אבוג 'ון 
25/08/2022	9751	חרדי מאח יסמך     
05/09/2022	692	חשדנ ית ו בררנ ית בע וצמה גבוה ה ב מיוחד!
05/09/2022	9402	קצת בררנ ית.ל תת יח ס אדי ב.  
05/09/2022	9759	צעקו על שלא תיקננ ו תוך יומ יים והשתולל וקילל.
07/09/2022	3668	גרעי ן תו רני     
07/09/2022	9761	לתת שירו ת אד יב וז ריז   
08/09/2022	9766	"רצה להבי א מג הץ לנ יקוי, שמע פרו צדורה והתחרט"
11/09/2022	9765	"דתיי ם מכ ירים את א בא ז"" ל  "
12/09/2022	3875	לקוח טוב !     
12/09/2022	8626	"חבר של נ פתלי שלום ,מתפל ל עם הר ב ביטון."
13/09/2022	197	לקוח טוב !     
03/10/2022	1460	כעס שלא הסכמ נו לק בל מג הץ ב לי תשלום ולא השאיר
26/10/2022	9785	ג.תו רני. קיבל ה עלי נו המ לצות  
03/11/2022	2901	לאחר 9 ח ודשי ם נשב ר מנו ף הפ עלה והתלבט אם כדאי לתקן
09/11/2022	3615	"לקוח טוב שומ ר תו"" מצ   "
09/11/2022	9793	"התקש רה,מ יקסר שקנת ה לפנ י 19 חו דשים כעסה על תשלום בדיקה"
13/11/2022	9780	"חרדי .כנר אה ה תאכזב מהצע ""מ.ה שאי ר הודעה שאינו מעוניין."
22/11/2022	9799	גיסת ו של שמע ון טר בלסי   
23/11/2022	9802	"נודנ יק.מ פציר ולוח ץ יות ר מד י ל הנחה.בודק מחירים,מתלבט"
25/11/2022	9742	עיכב נו מ כונת קפה ומעבד מזו ן ה מון זמן
01/12/2022	663	רכש מגהץ טפל GV-9 550 ח /ק:5 918 .ח-ן ניופאן:400262547
02/12/2022	8505	רכשה מגה ץ טפ ל SV- 6110 ח/ק: 592 4
02/12/2022	9769	חרדי מאח יסמך     
04/12/2022	9808	לקוח טוב ! ב- 1/12/ 22תוק נה מ .גי לוח אצל אליאס ח/ק:18104848
07/12/2022	9810	אמא של י צחק אילוז מכיב וי א ש 
07/12/2022	9811	ג.תו רני כשנת בקשו להשתד ל לה זדר ז לקחת מיקסר באחריות כעסו
11/12/2022	9814	אבא של י וחאי     
